Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
10000000.05,300,0.78,0.22,1272.0338361568,166.3364102468,1.2767322959,1.1003205031
10000000.05,300,0.8,0.2,1286.4096122717,152.7813252223,1.6149578002,1.0118393575
10000000.05,300,0.82,0.18,1300.50,138.80,1.70,0.90
10000000.05,300,0.84,0.16,1316.8891727403,124.2368321573,1.9350586880,0.7950988065
10000000.05,300,0.86,0.14,1333.4566769282,110.2962119953,2.9423271924,0.8868531878
10000000.05,300,0.88,0.12,1348.8071302187,95.6474699578,4.4668600304,0.6455841242
10000000.05,300,0.9,0.1,1365.0219946146,80.3437355335,1.9757133276,0.2386171261
10000000.05,300,0.92,0.08,1381.0058808963,64.8099407262,3.6945921057,0.6356279495
10000000.05,300,0.94,0.06,1397.4732665313,49.0358683269,2.0317333993,0.4306934215
10000000.05,300,0.96,0.04,1412.9583236541,33.0108855107,1.7194010294,0.2614144077
10000000.05,300,0.98,0.02,1429.7537128628,16.7157008011,4.7203780339,0.1261955557
10400000.048,300,0.02,0.98,91.4155917339,1073.8077460778,0.4632524337,2.0750050513
10400000.048,300,0.04,0.96,173.3275180083,1015.0898423873,1.2741799266,2.5929595799
10400000.048,300,0.06,0.94,246.1855254718,963.6045972739,2.6290663127,2.3130692014
10400000.048,300,0.08,0.92,313.0681917971,915.9794831125,2.7113223067,1.4912768632
10400000.048,300,0.1,0.9,373.5234098167,872.8235321655,3.9237303569,3.9064754125
10400000.048,300,0.12,0.88,429.3379836783,831.7304530983,1.7305425065,2.0333205378
10400000.048,300,0.14,0.86,480.1217766142,794.2945288638,2.7626601462,3.2906926469
10400000.048,300,0.16,0.84,528.3464959246,760.4855234491,2.6277526531,2.9748005456
10400000.048,300,0.18,0.82,571.7883701730,728.3442263558,0.9160497909,3.0049128917
10400000.048,300,0.2,0.8,613.5812999937,697.4625899511,1.5496203036,2.4365577319
10400000.048,300,0.22,0.78,652.6075933353,668.7007820389,1.4717346430,1.7442150365
10400000.048,300,0.24,0.76,689.0435022626,641.5436820964,1.6718536616,2.0729587754
10400000.048,300,0.26,0.74,723.5715965419,615.5499413152,3.9230864430,4.0787932379
10400000.048,300,0.28,0.72,755.8534537582,591.9639465220,3.1997477021,1.5603043133
10400000.048,300,0.3,0.7,786.1422463281,568.3864891596,2.1683700262,3.5201129363
10400000.048,300,0.32,0.68,816.1571915931,544.6581634453,1.9264848125,1.4991844472
10400000.048,300,0.34,0.66,844.9726677554,523.8246502095,1.3101929109,2.3529865617
10400000.048,300,0.36,0.64,870.6599410870,503.1721893863,0.3743096892,1.9657699533
10400000.048,300,0.38,0.62,897.4135719710,483.1409002556,2.4409044820,1.6110784821
10400000.048,300,0.4,0.6,920.4240713294,463.0631314810,1.9790116135,2.9876858430
10400000.048,300,0.42,0.58,944.7981094085,445.6380619586,0.7892411244,2.7202534180
10400000.048,300,0.44,0.56,968.9182424960,426.9505090270,3.1570848943,2.5451007226
10400000.048,300,0.46,0.54,990.9441613531,409.4074740302,3.6672724261,1.8714434774
10400000.048,300,0.48,0.52,1011.4742981760,392.5443337033,0.7288859836,2.1829735514
10400000.048,300,0.5,0.5,1031.5346646396,375.1858145799,1.6331415885,2.1520951628
10400000.048,300,0.52,0.48,1051.2970359630,359.3043056269,2.1327809543,1.3916112849
10400000.048,300,0.54,0.46,1070.3281348638,343.0998462727,2.0454973426,1.0065489065
10400000.048,300,0.56,0.44,1089.0831616030,327.9198786196,2.7484522033,2.5826541023
10400000.048,300,0.58,0.42,1106.8746354502,313.4248103373,1.2173262014,1.6820046856
10400000.048,300,0.6,0.4,1125.0147063621,298.8964408795,2.3550304709,0.9643276163
10400000.048,300,0.62,0.38,1143.1200478030,283.3510954305,1.3166306571,1.5241951826
10400000.048,300,0.64,0.36,1159.7504991570,268.7389448563,1.7663798886,0.3556594882
10400000.048,300,0.66,0.34,1176.1789769316,255.4682445972,2.6694285887,1.3414892882
10400000.048,300,0.68,0.32,1192.1448744327,241.2527468697,2.6289134168,0.9858467721
10400000.048,300,0.7,0.3,1207.0833765065,227.0704810485,1.6477042434,1.5110097877
10400000.048,300,0.72,0.28,1223.5628903239,213.5404714802,2.4432426932,0.9234927798
10400000.048,300,0.74,0.26,1240.3474537053,199.6408586938,3.3096261692,0.4579642878
10400000.048,300,0.76,0.24,1254.0400360089,186.0685775866,1.4538189634,1.6482587751
10400000.048,300,0.78,0.22,1270.1355449808,171.7801393749,3.4532824231,2.1540536476
10400000.048,300,0.8,0.2,1285.7528996820,157.3040681750,1.5410116794,0.9025868324
10400000.048,300,0.82,0.18,1301.0077655303,142.0530476239,1.3507950094,0.9745838484
10400000.048,300,0.84,0.16,1318.1718569113,128.1836881675,1.7062104153,1.2393645519
10400000.048,300,0.86,0.14,1333.2180203451,112.9830956054,3.2418909850,0.6806603391
10400000.048,300,0.88,0.12,1348.5805204208,97.7291311126,3.0087238509,0.5140191758
10400000.048,300,0.9,0.1,1365.5344442379,82.0088289419,2.2562988106,0.6458851322
10400000.048,300,0.92,0.08,1382.7323697207,66.2731490053,2.4979591772,0.6967017436
10400000.048,300,0.94,0.06,1398.5101854307,50.1246764948,4.2526270028,0.5977886064
10400000.048,300,0.96,0.04,1413.9509896104,33.4939343868,1.9145499797,0.3388990523
10400000.048,300,0.98,0.02,1432.3818927090,16.9813655609,5.0777943506,0.2022121167
10800000.046,300,0.02,0.98,89.9304727326,1082.8595701165,0.5399864699,2.8624922819
10800000.046,300,0.04,0.96,171.3838614609,1023.4538923827,2.1643468082,3.1737143782
10800000.046,300,0.06,0.94,243.9549438031,972.1529033832,1.7804976506,0.6774619731
10800000.046,300,0.08,0.92,309.0705583673,926.2309980162,1.6951636466,5.2070378812
10800000.046,300,0.1,0.9,369.0932045468,882.2772388767,2.1419221399,3.0817897816
10800000.046,300,0.12,0.88,424.7676395667,842.5599330210,2.9211409523,3.4340827759
10800000.046,300,0.14,0.86,477.1251930520,803.9096155304,2.7894866364,4.5895479757
10800000.046,300,0.16,0.84,524.0101144910,769.3666335055,0.9399681363,1.4643328494
10800000.046,300,0.18,0.82,567.5616578968,738.4611858079,3.3348922812,3.4990026398
10800000.046,300,0.2,0.8,609.4056508929,707.1926288812,2.3586225622,2.1448151503
10800000.046,300,0.22,0.78,647.1261975240,678.7509659670,2.4689554315,1.5474804364
10800000.046,300,0.24,0.76,682.7161182451,652.4858630331,2.3648965414,2.6859253914
10800000.046,300,0.26,0.74,717.5395758218,625.1197085974,4.1701923588,2.2857662895
10800000.046,300,0.28,0.72,750.6708127943,601.1856533123,1.2620864358,1.9021280031
10800000.046,300,0.3,0.7,781.4930554644,577.4879272740,1.9215110279,1.4137770064
10800000.046,300,0.32,0.68,811.5394743125,554.9733194409,2.5638105531,1.9205738227
10800000.046,300,0.34,0.66,840.3567140807,531.4815134638,2.0344470934,2.3614107970
10800000.046,300,0.36,0.64,866.4170036361,511.6299606306,2.6227868877,2.0825585670
10800000.046,300,0.38,0.62,891.1716007460,492.2256964409,1.8660890530,1.7762989576
10800000.046,300,0.4,0.6,916.0062926983,473.1744974439,1.2677446618,2.7974264396
10800000.046,300,0.42,0.58,940.0479317550,453.0995167553,2.4043499827,2.3837012807
10800000.046,300,0.44,0.56,963.0278528996,434.2381846787,1.4193550120,2.2766262912
10800000.046,300,0.46,0.54,985.3224367733,416.9094166835,1.1212104995,1.0251468036
10800000.046,300,0.48,0.52,1006.4298696535,401.4423454484,1.7015679369,2.6158297453
10800000.046,300,0.5,0.5,1028.2648306852,383.7280942674,2.8424357755,1.6506146489
10800000.046,300,0.52,0.48,1047.7100785271,366.3007042263,3.0287146833,0.8991531996
10800000.046,300,0.54,0.46,1066.6815946793,352.0245439831,2.2995456158,0.8340081508
10800000.046,300,0.56,0.44,1085.8845230641,335.9626753095,1.4046368538,1.7015189071
10800000.046,300,0.58,0.42,1103.7727781792,320.8802906641,1.8367995365,1.7641769942
10800000.046,300,0.6,0.4,1122.5460921554,304.7820729696,2.1670096079,0.7801582740
10800000.046,300,0.62,0.38,1137.9277748374,291.3286058847,2.5881584246,1.3903838765
10800000.046,300,0.64,0.36,1156.0345542954,276.2350169436,1.1711985844,1.2696347763
10800000.046,300,0.66,0.34,1171.7172438138,261.4094825502,4.0258349612,0.8735689652
10800000.046,300,0.68,0.32,1188.2129828060,246.7943014478,2.0274498057,1.2883149838
10800000.046,300,0.7,0.3,1204.9417891071,233.1703108710,2.8711650115,1.8162019864
10800000.046,300,0.72,0.28,1221.0265807813,219.2169798079,2.2213061554,1.6941369309
10800000.046,300,0.74,0.26,1238.9327161474,204.4833137119,3.4945274973,1.2978819709
10800000.046,300,0.76,0.24,1253.5962584880,190.9404373867,2.4295763506,1.6272174673
10800000.046,300,0.78,0.22,1267.8924824085,175.4655560475,2.9117462290,1.1882440424
10800000.046,300,0.8,0.2,1285.2246861349,160.8493878588,2.0753226980,1.0054533422
10800000.046,300,0.82,0.18,1301.5891585798,145.9808199651,3.4925869816,0.8451117662
10800000.046,300,0.84,0.16,1316.9943921843,130.5828620900,2.5226295372,1.2048363748
10800000.046,300,0.86,0.14,1333.8636900483,115.4603705686,2.5854380037,1.0627196834
10800000.046,300,0.88,0.12,1349.6983752669,99.3615467685,3.2719056236,0.9938289150
10800000.046,300,0.9,0.1,1366.5601574563,83.7108947943,1.8629144587,0.4146881165
10800000.046,300,0.92,0.08,1383.9368854498,67.7131347799,1.0454837843,0.4698995153
10800000.046,300,0.94,0.06,1399.6416878735,50.8823778114,4.1422104202,0.4053949029
10800000.046,300,0.96,0.04,1415.7660114533,34.1515590039,5.1736076081,0.5403100445
10800000.046,300,0.98,0.02,1433.9227416583,17.2427529465,2.4699074328,0.1390642261
11200000.044,300,0.02,0.98,89.3538549853,1090.3348441218,0.9671849400,1.5279761244
11200000.044,300,0.04,0.96,169.5494128202,1032.7594495587,1.7036548342,2.3217244502
11200000.044,300,0.06,0.94,241.5195939179,980.2113202813,1.2613455569,2.6011382827
11200000.044,300,0.08,0.92,306.8995051824,933.6280670769,1.2127175712,1.3358651817
11200000.044,300,0.1,0.9,366.1018304052,891.2875706551,2.2779659946,2.0297302803
11200000.044,300,0.12,0.88,420.5412257469,851.9073807553,1.5682937121,1.7553288331
11200000.044,300,0.14,0.86,471.7953859550,813.7399389677,2.7673115905,4.2712226099
11200000.044,300,0.16,0.84,519.0610563516,778.7685441606,3.0613698283,2.2473985229
11200000.044,300,0.18,0.82,563.2225903557,746.3419964368,1.6025651411,1.9975032894
11200000.044,300,0.2,0.8,604.5119428478,716.5465013352,1.2770317817,1.7255084952
11200000.044,300,0.22,0.78,642.8521392114,687.7051377288,2.6468692081,2.0606841279
11200000.044,300,0.24,0.76,679.2895675531,659.9736574491,1.6534265662,2.4219938167
11200000.044,300,0.26,0.74,712.5603193221,634.9476941987,2.3660695994,5.2752097080
11200000.044,300,0.28,0.72,746.0238739197,610.6188736529,2.0070394589,4.3674119179
11200000.044,300,0.3,0.7,776.8177361003,585.0292321592,2.7279267363,1.7993522758
11200000.044,300,0.32,0.68,805.8775395171,563.9371369410,3.1720009508,2.6501610869
11200000.044,300,0.34,0.66,833.1689616852,541.8712897222,2.2783233433,1.6209323019
11200000.044,300,0.36,0.64,860.9815701091,520.3794072252,0.7290668216,2.8884700644
11200000.044,300,0.38,0.62,887.8759096153,499.6834280173,1.1725983254,2.6484000552
11200000.044,300,0.4,0.6,912.3468374918,480.5314596287,2.1808331370,2.3005980004
11200000.044,300,0.42,0.58,935.7439192737,461.8149348476,3.2758797971,2.7871572482
11200000.044,300,0.44,0.56,958.4707765311,443.7430120711,0.8290810537,2.4288119559
11200000.044,300,0.46,0.54,980.9849971762,425.3146299103,1.4725092504,2.1611562990
11200000.044,300,0.48,0.52,1001.5036298618,407.9021847025,1.5896386605,1.3870464045
11200000.044,300,0.5,0.5,1022.3320602813,392.2134692942,1.1105571268,1.9195358190
11200000.044,300,0.52,0.48,1042.9285900850,374.1336844617,2.1954298987,1.2024415809
11200000.044,300,0.54,0.46,1061.6376816724,359.3058815015,2.4855557052,0.8610551416
11200000.044,300,0.56,0.44,1080.8417496179,342.6349805657,1.5851414088,2.6333323399
11200000.044,300,0.58,0.42,1100.2983116702,327.1273175701,2.9580979582,2.3116949432
11200000.044,300,0.6,0.4,1117.1333955789,312.9025204504,2.0198450429,2.0451966182
11200000.044,300,0.62,0.38,1134.6983681578,297.7980389252,2.2965190663,2.0667384381
11200000.044,300,0.64,0.36,1152.0234089308,281.8838175850,2.6624235131,1.1130705124
11200000.044,300,0.66,0.34,1169.1062116439,267.6016309201,2.1825594026,0.8269958621
11200000.044,300,0.68,0.32,1186.1564554780,252.6272369820,2.0427410594,0.9414303364
11200000.044,300,0.7,0.3,1202.4412400666,238.4566430236,3.3848751949,1.7776663096
11200000.044,300,0.72,0.28,1219.6253280258,223.8543979473,1.2836193967,0.9613416464
11200000.044,300,0.74,0.26,1235.1206954603,209.4134462398,1.9657459820,1.1990319850
11200000.044,300,0.76,0.24,1251.9284570430,193.8132222546,0.5369794656,1.3988348497
11200000.044,300,0.78,0.22,1267.1208912407,179.6251031847,3.7245381151,0.9627138764
11200000.044,300,0.8,0.2,1285.0576319531,164.0433221282,1.6724598243,0.6992455995
11200000.044,300,0.82,0.18,1301.4727877197,148.8587480723,2.8725985087,0.7200267625
11200000.044,300,0.84,0.16,1318.4869997278,133.6093380304,2.4432237374,1.2323096346
11200000.044,300,0.86,0.14,1334.4378387473,117.7324701148,1.7711461949,1.0354910642
11200000.044,300,0.88,0.12,1350.3055169633,101.4848906738,3.0176177126,0.9413514687
11200000.044,300,0.9,0.1,1366.8087173652,84.9991290344,3.5237328053,0.7217482743
11200000.044,300,0.92,0.08,1383.7844827636,68.5422180233,1.6521669912,0.3126334545
11200000.044,300,0.94,0.06,1401.7163667765,51.7934584890,2.5858824215,0.2271867393
11200000.044,300,0.96,0.04,1418.8406549280,34.7764192820,3.5376595289,0.2626437430
11200000.044,300,0.98,0.02,1434.5691168039,17.4184023604,2.5283795348,0.1820261218
11600000.042,300,0.02,0.98,88.6731302224,1096.3161369988,0.5386671242,2.8620607982
11600000.042,300,0.04,0.96,167.6264854257,1040.1800182008,2.7900125126,3.8959124032
11600000.042,300,0.06,0.94,238.9930791713,988.3570510259,1.2301845058,1.8426716979
11600000.042,300,0.08,0.92,303.8712038455,942.0628063070,2.5035353274,1.3488576701
11600000.042,300,0.1,0.9,362.1848344656,899.7338085749,1.8777494938,1.5721917965
11600000.042,300,0.12,0.88,417.1101168119,859.3151172752,1.6521797809,2.4885956706
11600000.042,300,0.14,0.86,468.2423982828,823.1356327107,3.3676806388,2.5971620437
11600000.042,300,0.16,0.84,514.9533739107,787.5179561206,2.5602462844,3.3449232578
11600000.042,300,0.18,0.82,558.8392427392,755.5250163701,2.2134379301,1.9495957850
11600000.042,300,0.2,0.8,600.9809324190,723.7653926556,1.6389491734,1.7764196381
11600000.042,300,0.22,0.78,639.2063044692,694.4032457678,3.8639019138,3.2420480959
11600000.042,300,0.24,0.76,673.2516591023,668.8433207677,1.3123018254,1.5903840270
11600000.042,300,0.26,0.74,708.8435876209,642.0525857073,2.1373744035,2.7941057833
11600000.042,300,0.28,0.72,740.5632615262,617.9141689183,1.1195324691,3.1633377438
11600000.042,300,0.3,0.7,772.2186045131,594.3967679660,2.4289550702,2.1145616450
11600000.042,300,0.32,0.68,801.7211001549,571.9754311319,2.4831173369,1.3307614402
11600000.042,300,0.34,0.66,829.5259215802,549.3013136123,2.5663695569,1.4414066704
11600000.042,300,0.36,0.64,857.2383843187,528.7969330551,2.3108067853,2.7255061922
11600000.042,300,0.38,0.62,882.7590375870,508.4024654261,3.5563731030,2.6187641828
11600000.042,300,0.4,0.6,906.6564136773,490.1963854960,1.9823183177,2.5833635521
11600000.042,300,0.42,0.58,931.3174311424,469.4163134602,2.1360004439,2.3872780476
11600000.042,300,0.44,0.56,953.8810056216,450.8367685533,1.7093316388,3.0017094564
11600000.042,300,0.46,0.54,976.7041828961,433.2419375003,2.1584931259,3.6140894865
11600000.042,300,0.48,0.52,996.9190683730,415.7668036522,3.3693118758,3.0810766237
11600000.042,300,0.5,0.5,1018.2099162716,399.0140784553,2.6563510264,2.4817586885
11600000.042,300,0.52,0.48,1037.0773525406,382.1990629161,1.8386137244,2.8322998239
11600000.042,300,0.54,0.46,1057.7843383413,365.5996997628,2.3521241356,1.3658093061
11600000.042,300,0.56,0.44,1078.2554621960,350.5906019477,1.0905821136,2.4380245222
11600000.042,300,0.58,0.42,1094.8519437863,335.8225783207,2.1893286503,0.9608420634
11600000.042,300,0.6,0.4,1113.6426224980,318.5642224833,2.2383386368,2.0345791934
11600000.042,300,0.62,0.38,1131.6841485361,303.4037714317,1.2363903871,1.6686659895
11600000.042,300,0.64,0.36,1148.3680507165,288.2344539205,1.1905646355,1.6627144664
11600000.042,300,0.66,0.34,1165.5983451516,273.8201362265,1.5844080080,1.4267632598
11600000.042,300,0.68,0.32,1182.9551579640,259.8108529543,1.6861637282,1.2988542376
11600000.042,300,0.7,0.3,1200.1035396859,242.7295319151,2.0278497364,2.0688306372
11600000.042,300,0.72,0.28,1216.3353889637,228.6695782116,4.2635677103,1.1622488722
11600000.042,300,0.74,0.26,1232.7414011118,213.5585853801,1.8070214793,1.1015065400
11600000.042,300,0.76,0.24,1250.8433781352,198.6387582667,2.3845676382,0.8720877857
11600000.042,300,0.78,0.22,1267.0450561850,183.1946670939,3.0652035295,1.8147735880
11600000.042,300,0.8,0.2,1284.1902905487,168.1220494079,3.3456668800,1.6038156462
11600000.042,300,0.82,0.18,1301.2821012183,151.6162516479,1.2755449085,1.6065119954
11600000.042,300,0.84,0.16,1316.2479527505,135.3892971158,2.9739842639,0.8115219400
11600000.042,300,0.86,0.14,1334.3234756847,119.5226464096,2.2966767262,0.7924177348
11600000.042,300,0.88,0.12,1350.9543882896,103.0033931044,3.2706963467,1.0323044103
11600000.042,300,0.9,0.1,1370.4813046529,87.0121790309,3.2244041570,1.0389767928
11600000.042,300,0.92,0.08,1386.7050956081,69.6121676472,4.8689613407,0.4618115470
11600000.042,300,0.94,0.06,1402.2348669248,52.5223784464,2.1865634470,0.3989532143
11600000.042,300,0.96,0.04,1420.5744695002,35.0858275515,4.2141422842,0.4901912343
11600000.042,300,0.98,0.02,1438.5676727353,17.7425822902,3.2160437288,0.1837380997
12000000.04,300,0.02,0.98,87.3078821606,1103.8724040346,0.7172902912,2.1239394270
12000000.04,300,0.04,0.96,165.6319827622,1048.3803157701,1.8577640031,3.8347081689
12000000.04,300,0.06,0.94,236.4468934354,996.7789927684,1.3447982799,1.6280650491
12000000.04,300,0.08,0.92,301.1980113490,949.6510584031,3.1670513427,1.9650633611
12000000.04,300,0.1,0.9,360.6028799317,906.1372280528,1.7268139835,2.3480320966
12000000.04,300,0.12,0.88,414.3693917738,867.4508732527,1.7457148323,0.6184696166
12000000.04,300,0.14,0.86,465.0845940046,831.5265072098,3.0968896982,4.3473284062
12000000.04,300,0.16,0.84,509.6425052283,797.7061243265,2.1513247107,2.1977120931
12000000.04,300,0.18,0.82,554.3318729260,762.9035905502,1.3552515352,2.2884035235
12000000.04,300,0.2,0.8,594.8119473478,733.2049511295,0.9252405816,2.6440163664
12000000.04,300,0.22,0.78,634.1158051329,703.7796826688,1.7633369177,2.0146567978
12000000.04,300,0.24,0.76,671.0709467833,676.7412235756,2.6256160233,3.3233489553
12000000.04,300,0.26,0.74,704.3377914869,651.5801853544,2.4860207019,3.4186335269
12000000.04,300,0.28,0.72,736.9121088338,626.3402668137,4.1186082160,3.1028632086
12000000.04,300,0.3,0.7,767.3446217222,602.6914275245,2.4616092370,2.4550233836
12000000.04,300,0.32,0.68,796.5587813579,579.9700857170,2.7735883029,2.3519591612
12000000.04,300,0.34,0.66,824.2626973907,557.2297295097,1.8620968173,0.8721380861
12000000.04,300,0.36,0.64,851.0933028912,537.5947815142,2.5133456198,2.3810947718
12000000.04,300,0.38,0.62,876.4858912353,515.2627673339,2.2103373887,2.5131154515
12000000.04,300,0.4,0.6,902.2971596312,495.4305059773,1.9636095155,2.3878448636
12000000.04,300,0.42,0.58,925.6355811661,477.5161013974,3.1335608794,2.1409598599
12000000.04,300,0.44,0.56,949.2883586778,458.9381323652,1.8903504149,1.6650933112
12000000.04,300,0.46,0.54,971.4565327038,439.4471777519,1.7545333574,2.4653206233
12000000.04,300,0.48,0.52,993.0288249791,423.7835897517,0.8310084600,1.6237864939
12000000.04,300,0.5,0.5,1013.2365475026,406.3157984405,1.6354519475,2.9613272687
12000000.04,300,0.52,0.48,1033.3752994673,389.4202747552,3.0949459391,1.1849427347
12000000.04,300,0.54,0.46,1053.9115139477,372.7670028348,0.8569454287,1.6411913460
12000000.04,300,0.56,0.44,1073.2837485033,356.6999043354,3.5013996522,2.7522193122
12000000.04,300,0.58,0.42,1090.7271408015,341.4572826767,0.9389546054,3.0348634090
12000000.04,300,0.6,0.4,1109.2110606081,325.8396721184,2.6072238216,1.7140309004
12000000.04,300,0.62,0.38,1128.3039671142,310.6593061673,1.6600596121,2.6721114008
12000000.04,300,0.64,0.36,1146.1320425680,294.1525559555,2.3408415247,2.2394389435
12000000.04,300,0.66,0.34,1163.9486410168,279.7328698972,3.5015363124,2.0004658767
12000000.04,300,0.68,0.32,1182.6085144321,263.7622634154,2.6684443395,1.5082765371
12000000.04,300,0.7,0.3,1198.1348128017,248.4108198187,2.5111489784,1.3073282629
12000000.04,300,0.72,0.28,1215.9652487741,232.7057222409,1.2689495213,2.7625567279
12000000.04,300,0.74,0.26,1232.3707725390,217.5150005420,3.4636872711,1.4165441387
12000000.04,300,0.76,0.24,1249.7095694384,201.8376279678,1.9543232009,1.5470954646
12000000.04,300,0.78,0.22,1267.9455262489,186.6689511969,3.4465168813,1.5594358270
12000000.04,300,0.8,0.2,1283.8661397757,170.5966228717,1.5393507081,1.5437473998
12000000.04,300,0.82,0.18,1300.3291570945,154.3562993811,1.3918069586,0.2454690150
12000000.04,300,0.84,0.16,1317.4803063211,137.6555434132,2.4122754565,1.2231887533
12000000.04,300,0.86,0.14,1335.5113049883,120.8850160278,1.7775443434,0.8749719910
12000000.04,300,0.88,0.12,1352.2386190074,104.5552659796,1.4137877238,0.9886188926
12000000.04,300,0.9,0.1,1370.8833796763,87.9271041499,2.8793568322,0.4656480071
12000000.04,300,0.92,0.08,1388.6743108756,70.6867063567,2.2631311018,0.6424009144
12000000.04,300,0.94,0.06,1404.5945174164,53.2716462360,4.1605382935,0.7703564101
12000000.04,300,0.96,0.04,1422.0241807206,35.8299001499,2.5436717886,0.4015084436
12000000.04,300,0.98,0.02,1440.6329366958,17.9842625839,1.7209491524,0.0592072924
12400000.038,300,0.02,0.98,86.2953552881,1111.3306378128,0.3874329744,1.4358579434
12400000.038,300,0.04,0.96,164.2251678649,1055.7374164933,1.7266470611,3.3054111624
12400000.038,300,0.06,0.94,234.3536288389,1004.6793026816,2.1875309577,1.3393622714
12400000.038,300,0.08,0.92,299.3796522210,956.6700560842,3.0060532545,3.1876315532
12400000.038,300,0.1,0.9,356.6453481878,915.0305294912,2.3332214656,1.2252202889
12400000.038,300,0.12,0.88,410.9860087289,875.0620534593,2.5939357341,3.4966121259
12400000.038,300,0.14,0.86,459.3912127586,839.6290312811,2.8929109016,2.0560406965
12400000.038,300,0.16,0.84,507.1578557737,805.9397923405,1.2359600088,0.9896105183
12400000.038,300,0.18,0.82,551.0485270368,770.8246985454,2.5461423458,2.4520265628
12400000.038,300,0.2,0.8,590.9697283004,740.8128237310,1.7672978939,2.1553074286
12400000.038,300,0.22,0.78,629.1421107751,713.1624750204,2.9634874217,3.1025644498
12400000.038,300,0.24,0.76,664.3451506162,686.7718043156,2.6098940623,3.0110927126
12400000.038,300,0.26,0.74,699.6109205643,658.8607435941,2.4436026916,3.0520419510
12400000.038,300,0.28,0.72,731.5317812095,634.3012219253,3.1368564522,3.2281515059
12400000.038,300,0.3,0.7,761.4844304861,610.5314212680,2.5111731935,3.0904242335
12400000.038,300,0.32,0.68,793.3568597987,586.6121549605,1.5017608837,2.6439636543
12400000.038,300,0.34,0.66,819.1624032583,566.2633703792,1.1908428359,1.7721443992
12400000.038,300,0.36,0.64,846.5943712542,545.0206838859,4.1851366573,3.2951038326
12400000.038,300,0.38,0.62,872.5233399976,523.6568282170,1.9697564243,1.3959852522
12400000.038,300,0.4,0.6,897.6925744317,505.1742602122,4.3480344832,3.5891899248
12400000.038,300,0.42,0.58,921.6652971945,484.9725688106,3.0381956361,3.6683629973
12400000.038,300,0.44,0.56,944.2121309835,466.0901788924,1.8480047968,3.2458339159
12400000.038,300,0.46,0.54,966.9370347081,449.0598919479,1.8120982745,2.1721226212
12400000.038,300,0.48,0.52,988.2833683631,431.1503362132,2.4002527126,2.7353759010
12400000.038,300,0.5,0.5,1009.5361495057,413.6840515074,1.7264776444,1.8382258060
12400000.038,300,0.52,0.48,1029.1092180800,396.4147164993,2.1877471198,1.9764775899
12400000.038,300,0.54,0.46,1049.4478272971,379.1320644845,0.9855491945,1.5344272197
12400000.038,300,0.56,0.44,1069.3126234274,363.2538977711,1.7046912961,1.4907494912
12400000.038,300,0.58,0.42,1088.2537241602,348.3599253925,2.5766760750,2.2473032134
12400000.038,300,0.6,0.4,1106.2053062949,330.7998674859,1.4260297699,1.7103866072
12400000.038,300,0.62,0.38,1125.2193660491,315.5164635763,1.5254880255,2.3884958631
12400000.038,300,0.64,0.36,1143.7591243332,299.1297915501,1.9677239596,0.9975576175
12400000.038,300,0.66,0.34,1162.0059069710,284.4847380984,3.2781460485,1.2074093177
12400000.038,300,0.68,0.32,1179.1684246729,268.5085900793,1.8684046569,1.9162415969
12400000.038,300,0.7,0.3,1195.6758577291,253.3056596812,3.2477023438,1.9565291029
12400000.038,300,0.72,0.28,1214.5819576669,236.9474053507,3.0359073119,2.4140142094
12400000.038,300,0.74,0.26,1230.5728441076,221.0522157275,1.9498519619,1.1365671813
12400000.038,300,0.76,0.24,1249.6599985451,205.1252661689,2.3362711890,0.9121822374
12400000.038,300,0.78,0.22,1266.0698634938,189.1388143540,1.8347821367,0.5050738992
12400000.038,300,0.8,0.2,1283.8560193908,172.4717924943,1.8560251656,1.5148440054
12400000.038,300,0.82,0.18,1300.8589985856,156.5843090714,3.5757875347,1.4875464357
12400000.038,300,0.84,0.16,1317.5752697182,139.3573841406,2.5644542237,1.1085578397
12400000.038,300,0.86,0.14,1336.4578729983,123.0289155729,4.1474261838,0.9470550700
12400000.038,300,0.88,0.12,1353.8455082162,106.1847550112,4.3257647819,0.8676460048
12400000.038,300,0.9,0.1,1371.4137909478,88.8037060754,3.5735729330,0.4955646923
12400000.038,300,0.92,0.08,1388.5480095574,71.5925745258,4.7398421903,0.7873894355
12400000.038,300,0.94,0.06,1405.2421949171,53.8098680424,4.1918284396,0.5356917950
12400000.038,300,0.96,0.04,1423.4415501212,36.0858845367,5.6284277926,0.2665682245
12400000.038,300,0.98,0.02,1440.1712789238,18.2061665166,1.6529130405,0.0751694357
12800000.036,300,0.02,0.98,85.3127011871,1117.3261308791,0.4217905911,2.0628640380
12800000.036,300,0.04,0.96,162.0516184993,1061.6640040072,1.3433904701,3.4357061971
12800000.036,300,0.06,0.94,232.0500338841,1011.2347507707,1.5128363572,0.9660027669
12800000.036,300,0.08,0.92,294.6565255695,965.8523486907,2.0471959964,1.0639227637
12800000.036,300,0.1,0.9,353.9296934866,922.6910640140,1.7827696914,1.8071234274
12800000.036,300,0.12,0.88,406.7826303161,882.8607281156,1.4669287626,1.9329767641
12800000.036,300,0.14,0.86,456.9889372679,846.8406320166,2.0608340478,3.4348744270
