Pressure(Pa),Temperature(K),H2S_mole_frac,CO2_mole_frac,H2S_uptake,CO2_uptake,H2S_Error,CO2_Error
5000000.05,400.,0.116,0.884,73.2155157002,350.7537207622,0.4814057383,2.8901044050
5000000.05,400.,0.212,0.788,131.5301219529,301.0352740317,1.1722877950,1.1859188271
5000000.05,400.,0.308,0.692,187.7125737793,252.2914616853,1.3755773564,1.5691637910
5000000.05,400.,0.404,0.596,241.3777427055,207.2436949663,2.2078057856,2.9823561221
5000000.05,400.,0.5,0.5,291.7020398167,163.3484136302,2.5936677359,2.2495222599
5000000.05,400.,0.596,0.404,340.2925210014,123.2277378718,2.5128156408,0.4567712384
5000000.05,400.,0.692,0.308,382.1563585205,88.2839264346,2.7238783820,1.8993996852
5000000.05,400.,0.788,0.212,420.6861400360,56.2238289160,2.4766444713,0.8788886356
5000000.05,400.,0.884,0.116,451.6438362150,29.1166453046,3.0959349968,0.6073745653
5000000.05,400.,0.98,0.02,482.7235143372,4.7623332869,3.4168037086,0.1064871972
5500000.045,200.,0.02,0.98,40.6225166618,860.1369844329,4.3708937501,19.5280635130
5500000.045,200.,0.116,0.884,155.8923612681,713.7546104520,8.4770321737,27.1879188068
5500000.045,200.,0.212,0.788,245.7619957846,601.7954063855,18.1629523656,27.1838178497
5500000.045,200.,0.308,0.692,310.3904323872,524.7192752759,22.3582439183,30.6849542285
5500000.045,200.,0.404,0.596,413.4631366660,396.6826500726,22.4977571969,32.8848772882
5500000.045,200.,0.5,0.5,473.6135852170,313.1319606470,21.0135830721,32.5919171791
5500000.045,200.,0.596,0.404,504.8943649069,276.5360261797,29.2469352051,27.9376418229
5500000.045,200.,0.692,0.308,552.3575671086,210.2695260172,9.1904926431,14.0114101311
5500000.045,200.,0.788,0.212,591.2913786778,166.5239995865,9.2542864786,8.4597707602
5500000.045,200.,0.884,0.116,626.8990040460,107.0260210728,7.3642433105,9.7416295006
5500000.045,200.,0.98,0.02,687.5555090226,17.0381438630,9.0440309531,3.8010123080
5500000.045,220.,0.02,0.98,36.2942656614,837.8307776025,4.6449111881,9.8047628548
5500000.045,220.,0.116,0.884,136.9932406747,712.7389685012,10.4350320120,19.5965842780
5500000.045,220.,0.212,0.788,231.9102294212,594.1435399245,17.3582046933,30.3591632258
5500000.045,220.,0.308,0.692,322.2042711594,481.2987178990,23.3432598412,36.2882080114
5500000.045,220.,0.404,0.596,407.1724941280,379.7075178364,18.7851464535,37.0329672304
5500000.045,220.,0.5,0.5,453.3721011198,313.7580761772,20.0594368081,23.4556838909
5500000.045,220.,0.596,0.404,509.7505953549,245.8511824217,8.9991853762,12.3856746598
5500000.045,220.,0.692,0.308,545.8206419030,196.7148431011,18.1121386888,21.9482222051
5500000.045,220.,0.788,0.212,588.1626402075,138.6884997686,10.7989568599,16.8525239105
5500000.045,220.,0.884,0.116,631.0320558308,79.4686634866,8.9654199718,12.2424795630
5500000.045,220.,0.98,0.02,681.4082093211,16.3959344540,5.9752641585,5.1296617464
5500000.045,240.,0.02,0.98,30.4487588435,814.8504463833,1.0157252354,6.2947631717
5500000.045,240.,0.116,0.884,130.7783449885,691.9805927298,5.7643385166,15.7389049500
5500000.045,240.,0.212,0.788,213.6797610003,590.1844457596,10.3841643165,18.3984281060
5500000.045,240.,0.308,0.692,312.4473318244,469.2728625354,20.0445135049,25.5674590526
5500000.045,240.,0.404,0.596,385.2696384496,379.1591439237,15.2724622872,18.9650289488
5500000.045,240.,0.5,0.5,448.9915721438,297.8380477188,21.1627709616,20.0951207813
5500000.045,240.,0.596,0.404,493.9920882021,241.0578434136,18.1973674021,28.1696739124
5500000.045,240.,0.692,0.308,541.6492248296,182.0162218338,9.5011751966,14.7987187937
5500000.045,240.,0.788,0.212,578.5484113141,132.2338542177,12.7983146845,14.6526785605
5500000.045,240.,0.884,0.116,619.8724646814,69.2552334591,10.3538158211,4.0198343767
5500000.045,240.,0.98,0.02,661.4231262092,14.3481020444,5.7661895867,0.5300583533
5500000.045,260.,0.02,0.98,25.4023180728,789.4068424614,1.8133497510,7.9835651967
5500000.045,260.,0.116,0.884,126.5687734248,667.8391381702,4.0209423655,7.2887899607
5500000.045,260.,0.212,0.788,207.6863440496,569.4353444268,12.7766084081,17.1247839000
5500000.045,260.,0.308,0.692,290.0661045624,466.6662906640,5.7401051167,6.8976508515
5500000.045,260.,0.404,0.596,370.9794819114,369.6929426832,14.8843666200,14.7717352314
5500000.045,260.,0.5,0.5,435.0363740866,293.7447469720,20.4317054469,16.3079041857
5500000.045,260.,0.596,0.404,487.3176522460,229.0729046907,11.4484551930,10.3604156646
5500000.045,260.,0.692,0.308,534.9274997907,167.0005420631,9.7911047880,10.4141765620
5500000.045,260.,0.788,0.212,573.5274068702,115.2221697824,4.0314038386,7.4913394280
5500000.045,260.,0.884,0.116,611.8612162430,64.7584946339,9.0081690753,11.1108396031
5500000.045,260.,0.98,0.02,647.6348101308,10.8785527554,2.8493537959,1.5135125353
5500000.045,280.,0.02,0.98,24.8449673968,756.5979704159,0.9299576384,6.2114896991
5500000.045,280.,0.116,0.884,122.0320429167,640.8539770743,3.8654960400,6.9811510354
5500000.045,280.,0.212,0.788,206.2456782770,540.2618704544,6.1711106718,9.1887750484
5500000.045,280.,0.308,0.692,282.1145120399,450.2526256656,12.7513425223,12.5671899219
5500000.045,280.,0.404,0.596,356.2418708718,363.2906704326,14.5588693730,12.4110052001
5500000.045,280.,0.5,0.5,414.4624610877,293.9265077831,7.2177417171,8.6692971633
5500000.045,280.,0.596,0.404,477.0419383220,214.7830861280,9.9044148823,14.5467184372
5500000.045,280.,0.692,0.308,522.1011968368,161.6030915849,15.3625147737,19.8726926916
5500000.045,280.,0.788,0.212,565.5549453171,106.2607889637,9.5284954067,10.5608144012
5500000.045,280.,0.884,0.116,603.4314629351,55.7029146155,6.0075535228,6.9480925470
5500000.045,280.,0.98,0.02,636.7600777358,10.2746231370,3.4303654153,1.3536268134
5500000.045,300.,0.02,0.98,37.0615011670,703.8947002011,2.4306466885,6.9196903484
5500000.045,300.,0.116,0.884,135.3781744511,589.1185218036,5.2985586883,8.6449256950
5500000.045,300.,0.212,0.788,219.6491469460,492.3912192229,6.7488750893,8.7375156679
5500000.045,300.,0.308,0.692,296.0152538724,402.2952311556,9.5955390277,9.2356009951
5500000.045,300.,0.404,0.596,345.8471261806,347.6708791918,6.2944917299,8.8985076645
5500000.045,300.,0.5,0.5,414.1712081185,266.0914625946,11.7060523992,15.8477251271
5500000.045,300.,0.596,0.404,463.4209258188,206.9925577176,17.0428714793,17.0643236952
5500000.045,300.,0.692,0.308,509.9157206812,151.4189396871,10.1401885558,11.1124466088
5500000.045,300.,0.788,0.212,550.8745308799,101.6601218710,4.3325460156,4.7129114144
5500000.045,300.,0.884,0.116,587.9363131113,52.0095967642,6.6310321498,5.1434334599
5500000.045,300.,0.98,0.02,622.9875715290,8.8422679310,2.3993655740,0.6170756530
5500000.045,320.,0.02,0.98,30.7802040198,655.0505966218,1.6375488403,4.1313120103
5500000.045,320.,0.116,0.884,157.4169247597,519.7993674590,1.5713822269,3.2129828477
5500000.045,320.,0.212,0.788,264.6141083596,400.7900443289,1.3305990232,2.2428713740
5500000.045,320.,0.308,0.692,350.0410284048,306.9369993764,8.7833906008,8.2502487396
5500000.045,320.,0.404,0.596,425.2925745116,225.3002085562,6.9985468333,6.7833456556
5500000.045,320.,0.5,0.5,441.6668937325,200.5222729174,7.0363024998,7.7070476823
5500000.045,320.,0.596,0.404,486.2028806281,150.9363961031,5.1618435758,4.6665603616
5500000.045,320.,0.692,0.308,525.8794751013,104.3660757166,8.9910571515,6.8057812718
5500000.045,320.,0.788,0.212,538.3342812041,93.3380408335,5.5750212501,5.2031771082
5500000.045,320.,0.884,0.116,573.7422805927,50.6702587216,5.0710977622,3.1298679372
5500000.045,320.,0.98,0.02,608.4533808382,8.5509414484,3.6541946828,0.8165081426
5500000.045,340.,0.02,0.98,25.2611534853,603.1952101306,0.5467396962,2.1775746316
5500000.045,340.,0.116,0.884,133.7806747516,491.2389156918,1.8207837568,3.0788525601
5500000.045,340.,0.212,0.788,230.0550639465,390.3078374342,2.9812525309,3.2665592944
5500000.045,340.,0.308,0.692,309.8490321152,305.5652917247,4.5847899243,3.3459564027
5500000.045,340.,0.404,0.596,383.0450138405,229.9412467346,7.4228788646,5.9746026578
5500000.045,340.,0.5,0.5,440.4942228512,169.9693625945,2.1768592409,2.1089068143
5500000.045,340.,0.596,0.404,487.8807647418,121.2171850682,5.5249928210,5.3963767588
5500000.045,340.,0.692,0.308,523.2555985330,83.3124636502,6.2095148005,3.2059950940
5500000.045,340.,0.788,0.212,549.4813649884,53.5509720865,3.6377071886,3.4796354826
5500000.045,340.,0.884,0.116,571.8688459330,28.1585594285,1.8934556146,1.3016650338
5500000.045,340.,0.98,0.02,595.2114539247,4.5928474681,4.4524842996,0.1518920375
5500000.045,360.,0.02,0.98,20.7258985652,544.6725934080,0.2601161675,3.2849739035
5500000.045,360.,0.116,0.884,113.3645091389,453.1968962125,1.6234529248,3.0132030216
5500000.045,360.,0.212,0.788,198.3578873699,370.3285145038,3.7009578255,2.9277036596
5500000.045,360.,0.308,0.692,273.5622849261,295.0719009482,4.6663232734,4.1181625593
5500000.045,360.,0.404,0.596,338.3490310436,230.5420848735,6.3789393176,5.2393609076
5500000.045,360.,0.5,0.5,396.7863921667,173.5235638671,5.3088529548,2.9822899004
5500000.045,360.,0.596,0.404,443.4430801149,125.4930649588,4.4421099369,2.0505417843
5500000.045,360.,0.692,0.308,485.0590188463,85.9484045771,2.9061103864,1.8112477366
5500000.045,360.,0.788,0.212,517.3820555427,53.7953808209,2.8464836237,1.4521904783
5500000.045,360.,0.884,0.116,547.0939338342,26.8506817365,2.7864671271,0.7856490903
5500000.045,360.,0.98,0.02,569.3500874447,4.4489118183,3.5444381892,0.2230108879
5500000.045,380.,0.02,0.98,16.8737003673,481.9079212178,0.3483826785,1.4222102684
5500000.045,380.,0.116,0.884,93.8865364441,409.9130004159,1.6787430462,2.5427928138
5500000.045,380.,0.212,0.788,165.4730732336,344.0914914537,2.7294018458,3.2394753489
5500000.045,380.,0.308,0.692,231.6326080747,282.7942718547,1.9375322979,1.0824750572
5500000.045,380.,0.404,0.596,293.4346612194,224.5593445799,2.1840180531,1.3541056437
5500000.045,380.,0.5,0.5,349.4781969734,172.3298890658,3.7887050493,1.2763335637
5500000.045,380.,0.596,0.404,398.6397307229,126.9985245630,3.2135229057,1.6602973353
5500000.045,380.,0.692,0.308,440.3090014213,88.8803092059,4.7721904835,2.2123392476
5500000.045,380.,0.788,0.212,476.6907483726,55.7100977591,2.9432546359,0.8364955744
5500000.045,380.,0.884,0.116,506.9221741802,28.4676164554,5.4282011617,0.6621694460
5500000.045,380.,0.98,0.02,533.4752401122,4.5552950844,4.1091698766,0.1913866637
5500000.045,400.,0.02,0.98,13.8848616948,418.4988573978,0.1708049567,2.9127822089
5500000.045,400.,0.116,0.884,76.1997168103,363.5579924859,1.2742437584,4.4544046016
5500000.045,400.,0.212,0.788,136.0449997051,309.6256773071,2.0159109135,1.7691997817
5500000.045,400.,0.308,0.692,194.2754974406,260.0039757006,1.7024618407,1.6998815591
5500000.045,400.,0.404,0.596,248.7869512307,211.5278491110,2.9153120700,1.1274128072
5500000.045,400.,0.5,0.5,301.0415985396,166.6607520926,5.5566743077,4.8081523933
5500000.045,400.,0.596,0.404,349.0270886351,125.7668427488,2.2053665720,1.4357845897
5500000.045,400.,0.692,0.308,388.7717006896,90.1184467569,2.7707153818,0.9505914051
5500000.045,400.,0.788,0.212,428.5494080755,57.1878249735,5.7655376595,1.2999522309
5500000.045,400.,0.884,0.116,460.2406822999,29.2129357993,4.2899318174,0.8481980250
5500000.045,400.,0.98,0.02,489.4785455057,4.7874288266,5.0862099712,0.1888463526
6000000.04,200.,0.02,0.98,39.3129674249,856.0392283186,6.9359846481,30.0153200306
6000000.04,200.,0.116,0.884,144.4661102832,731.4424196453,7.0650981736,17.3484579685
6000000.04,200.,0.212,0.788,254.4259459916,593.2286438360,33.1443592785,51.0712666388
6000000.04,200.,0.308,0.692,357.1546274628,462.8417667844,27.9862780368,40.0456379931
6000000.04,200.,0.404,0.596,420.3868767318,371.9759093887,29.4870467415,46.1667908055
6000000.04,200.,0.5,0.5,468.7155464417,325.2560159486,17.7776020027,28.0750991777
6000000.04,200.,0.596,0.404,498.1630836789,279.8790066599,26.1103362830,30.3485297714
6000000.04,200.,0.692,0.308,556.4120613977,210.9660181697,26.8289326857,36.6966222920
6000000.04,200.,0.788,0.212,594.0353400047,157.7442886530,18.8737694238,20.9631400779
6000000.04,200.,0.884,0.116,637.9202412519,105.3067947518,10.7718231547,13.3345838171
6000000.04,200.,0.98,0.02,694.2451224555,17.1919904325,10.0482757503,3.9891837622
6000000.04,220.,0.02,0.98,34.2017413134,842.7079502613,2.6062622222,9.6373830473
6000000.04,220.,0.116,0.884,149.6737414788,698.8290382170,16.2823725642,19.2381454571
6000000.04,220.,0.212,0.788,228.7998304021,595.0909874739,25.5890199420,27.9251141215
6000000.04,220.,0.308,0.692,336.0182343630,461.7693870917,31.5706168952,38.1077535965
6000000.04,220.,0.404,0.596,387.5036084496,401.6253802825,16.8104991951,18.5842229106
6000000.04,220.,0.5,0.5,450.3828408507,319.5977900797,19.6045697326,27.2537593767
6000000.04,220.,0.596,0.404,507.8290284192,242.7408812390,19.0124915329,20.3562310303
6000000.04,220.,0.692,0.308,544.4132119939,200.4157987254,3.7991182050,14.6824995440
6000000.04,220.,0.788,0.212,589.4955880544,140.0339298443,16.9744503409,13.6992549384
6000000.04,220.,0.884,0.116,632.3322596769,79.1087788992,7.3011398800,7.2728583896
6000000.04,220.,0.98,0.02,680.0570625552,14.2941830044,8.9824173076,5.4673919506
6000000.04,240.,0.02,0.98,31.0708245941,813.7563354080,3.4571381708,7.2048354999
6000000.04,240.,0.116,0.884,132.1226759431,689.6509810538,10.6967015954,10.5458548643
6000000.04,240.,0.212,0.788,228.2829529976,566.9236082362,11.7678330101,15.2603453784
6000000.04,240.,0.308,0.692,305.8551072010,475.0781155336,20.5480221520,24.6372106225
6000000.04,240.,0.404,0.596,386.7152931151,377.6269521141,19.8840350597,17.5315749572
6000000.04,240.,0.5,0.5,440.6482461343,310.4242792098,33.8171271536,42.8479325240
6000000.04,240.,0.596,0.404,498.2395331917,238.5840233102,15.1308104701,23.4945292611
6000000.04,240.,0.692,0.308,543.8703361338,175.6623221452,12.0507706449,12.2784611260
6000000.04,240.,0.788,0.212,583.9454096393,122.2661058868,6.3256754695,13.9689070219
6000000.04,240.,0.884,0.116,622.5346362722,74.2568836318,11.5328982058,16.7578553453
6000000.04,240.,0.98,0.02,664.3369909570,13.8786517855,4.2068622664,2.7062286013
6000000.04,260.,0.02,0.98,26.6602217289,786.4057432467,0.8700714065,2.5411144453
6000000.04,260.,0.116,0.884,127.1944930124,669.2299402543,4.6934883033,11.0324838926
6000000.04,260.,0.212,0.788,203.5131703238,574.0086428331,5.2978116557,10.4565146598
6000000.04,260.,0.308,0.692,291.3682055931,468.2112120951,12.8260670927,18.2539933926
6000000.04,260.,0.404,0.596,371.3452872087,369.6674834401,12.8043426552,17.1630792200
6000000.04,260.,0.5,0.5,436.0028139752,294.2917569967,8.1520198830,11.5464990684
6000000.04,260.,0.596,0.404,485.2590664225,234.5349125355,7.1539158188,5.6391525652
6000000.04,260.,0.692,0.308,536.0800043023,165.9722614166,5.6214380264,12.5366665853
6000000.04,260.,0.788,0.212,577.0130971098,111.4787517776,6.9339240296,9.0991079849
6000000.04,260.,0.884,0.116,610.5031833997,64.5050842385,7.7669311619,5.0245285099
6000000.04,260.,0.98,0.02,647.3781280810,11.8903758197,6.4325353887,0.6882121262
6000000.04,280.,0.02,0.98,24.9866941131,757.5003187346,1.4182423935,1.6633596160
6000000.04,280.,0.116,0.884,123.3737037596,640.0000013177,5.9319650386,7.0918129317
6000000.04,280.,0.212,0.788,209.1537109388,538.0041811403,3.7070639980,6.4211393914
6000000.04,280.,0.308,0.692,285.4028950810,446.3708184889,10.1055411382,15.0905194193
6000000.04,280.,0.404,0.596,348.8658982102,371.1702152682,11.8359696423,12.0224982745
6000000.04,280.,0.5,0.5,422.8741560089,283.5382273105,13.5132211837,16.2789148560
6000000.04,280.,0.596,0.404,473.5776089757,220.8918496753,10.2237840082,12.1634813723
6000000.04,280.,0.692,0.308,523.0366493769,158.1313600750,6.7710100005,6.7573236522
6000000.04,280.,0.788,0.212,565.1703789720,104.7337799287,5.6981255706,5.9578810021
6000000.04,280.,0.884,0.116,601.5625955716,55.9805112920,11.5224151507,9.5340978937
6000000.04,280.,0.98,0.02,639.1411146752,9.9845696166,3.0252384068,1.6642566851
6000000.04,300.,0.02,0.98,34.8833927136,706.7444987707,1.0157353071,5.2039368055
6000000.04,300.,0.116,0.884,129.1777535807,599.3908717938,4.5204500584,4.6778113135
6000000.04,300.,0.212,0.788,205.0312693346,513.3754548516,5.4703025680,5.7987871382
6000000.04,300.,0.308,0.692,278.4306714087,427.1085369572,7.6778795652,9.0511495544
6000000.04,300.,0.404,0.596,343.7676010604,349.7280769659,14.9663165470,17.1572070391
6000000.04,300.,0.5,0.5,410.8713014376,271.3047881891,9.4487304423,12.2096450724
6000000.04,300.,0.596,0.404,464.9165396787,209.3153499535,8.0725036177,8.7761694482
6000000.04,300.,0.692,0.308,512.3628780173,148.0464992256,5.5229089728,6.0286457390
6000000.04,300.,0.788,0.212,552.6482579490,98.7955933107,4.1152141232,4.1471375886
6000000.04,300.,0.884,0.116,587.7098454829,54.2961095786,7.6669521882,5.3434115907
6000000.04,300.,0.98,0.02,624.1267254823,9.3121728192,4.1459233224,0.2884199506
6000000.04,320.,0.02,0.98,30.3393545315,660.3411182787,0.8806296652,3.4357400114
6000000.04,320.,0.116,0.884,154.5449386053,524.7337324890,4.1910473443,6.3716913934
6000000.04,320.,0.212,0.788,260.5776021911,408.9713721220,2.8238755379,4.1750718463
6000000.04,320.,0.308,0.692,345.7258468984,314.8473680815,7.2899030923,8.0580134063
6000000.04,320.,0.404,0.596,387.1999886474,264.0436301849,9.2323838215,6.4769108795
6000000.04,320.,0.5,0.5,436.2709493987,210.9121900556,5.8225144155,5.0945160058
6000000.04,320.,0.596,0.404,482.1966591471,157.8000262103,7.9319503363,5.1145624658
6000000.04,320.,0.692,0.308,498.2407979814,142.0824896609,11.6759439008,10.7276632456
6000000.04,320.,0.788,0.212,539.1947598194,93.9159656535,2.7685953910,3.3541270427
6000000.04,320.,0.884,0.116,576.0344309204,48.7353562406,3.4774867828,4.1330110019
6000000.04,320.,0.98,0.02,607.5089342377,8.7250644865,5.1806686581,0.4699207226
6000000.04,340.,0.02,0.98,25.5289375783,608.9203574387,0.7475703209,2.7198860136
6000000.04,340.,0.116,0.884,136.1405615960,492.5793448448,0.8387183306,1.4803884782
6000000.04,340.,0.212,0.788,232.5985561006,392.6895496329,5.5530276826,5.3737963237
6000000.04,340.,0.308,0.692,315.1900986277,305.6328496450,3.1551005970,4.2185963583
6000000.04,340.,0.404,0.596,382.7113201492,233.3867915944,7.2216029620,6.8215411786
6000000.04,340.,0.5,0.5,439.9440393171,172.7461476916,2.8608608395,2.3506351774
6000000.04,340.,0.596,0.404,488.3314514835,122.4620511334,5.4212109078,4.8209717732
6000000.04,340.,0.692,0.308,524.1836028670,85.0456016291,6.5402257690,4.3400762892
6000000.04,340.,0.788,0.212,547.4346541351,57.9361448710,4.6106467186,2.6752823942
6000000.04,340.,0.884,0.116,572.6339031896,29.3751475486,2.3014872275,1.7376456934
6000000.04,340.,0.98,0.02,596.3529266592,4.9370018803,2.8804308997,0.2313870239
6000000.04,360.,0.02,0.98,21.2200097544,552.4484827535,0.5707619460,1.4782070541
6000000.04,360.,0.116,0.884,114.1692667399,460.6871874052,1.6249616929,3.9588291299
6000000.04,360.,0.212,0.788,200.2491696181,376.0654821749,2.3681772504,4.2056023869
6000000.04,360.,0.308,0.692,275.8479707729,298.8884233513,3.3238173668,1.4754657422
6000000.04,360.,0.404,0.596,341.8416776267,232.4466181144,4.2776915049,2.7191070697
6000000.04,360.,0.5,0.5,398.5932145671,175.9614682524,3.2787442951,1.7756416872
6000000.04,360.,0.596,0.404,447.5521711609,127.0297121359,1.8731936017,1.4310401137
6000000.04,360.,0.692,0.308,488.1810820374,86.4905955308,5.1486351159,2.7262323264
6000000.04,360.,0.788,0.212,520.6814000948,54.6190782634,4.6841101023,2.8170049931
6000000.04,360.,0.884,0.116,550.7751746197,27.2507555577,2.9493175907,0.4991943131
6000000.04,360.,0.98,0.02,572.1585530480,4.4282716462,2.8316059176,0.2931541375
6000000.04,380.,0.02,0.98,17.3342946286,492.5945294648,0.2939804489,2.3879341355
6000000.04,380.,0.116,0.884,95.2675463010,417.9141131377,2.3454384843,1.5365580349
6000000.04,380.,0.212,0.788,168.1750154349,350.9165689927,1.2497093074,2.4487741249
6000000.04,380.,0.308,0.692,236.4038868123,286.5787883521,1.5505240020,2.1965537754
6000000.04,380.,0.404,0.596,298.0366689310,227.5423495468,6.6115105862,3.7333374742
6000000.04,380.,0.5,0.5,352.2523024556,175.8870908920,4.7360225749,3.8912589628
6000000.04,380.,0.596,0.404,403.0675487817,129.3679617695,1.3734904768,1.0090058004
6000000.04,380.,0.692,0.308,445.4388480484,89.9052255953,4.5971182334,2.4703059496
6000000.04,380.,0.788,0.212,479.4121542826,57.3397620997,1.2961676094,1.0185157498
6000000.04,380.,0.884,0.116,511.1306214864,28.9469776340,2.2191578836,0.4833353019
6000000.04,380.,0.98,0.02,537.5724561879,4.6158517128,2.3062427836,0.1217890829
6000000.04,400.,0.02,0.98,14.1866545784,432.0788177054,0.2002770619,3.7329202195
6000000.04,400.,0.116,0.884,78.4624959097,373.5676576422,0.8412605673,2.7260912472
6000000.04,400.,0.212,0.788,140.7533200204,318.5357759359,1.1456337940,1.3211490015
6000000.04,400.,0.308,0.692,198.4417148228,265.2941336540,2.8016082298,2.3728149965
6000000.04,400.,0.404,0.596,255.5535060390,215.5953269111,3.1883771973,1.4453508555
6000000.04,400.,0.5,0.5,306.7520539204,169.7321370036,3.7598620229,2.1652906481
6000000.04,400.,0.596,0.404,353.7875463939,128.0077107772,4.5980047212,2.6552899395
6000000.04,400.,0.692,0.308,395.9845154756,91.1648216512,2.8195784394,0.3103749426
6000000.04,400.,0.788,0.212,435.4484144753,57.7141039002,3.0432482174,1.0645577382
6000000.04,400.,0.884,0.116,467.7082116850,29.6516531146,5.4570331758,0.8585645171
6000000.04,400.,0.98,0.02,499.0629113082,4.7688799495,2.5751455194,0.1190852597
6500000.035,200.,0.02,0.98,38.4848814799,858.3380161252,10.0211804880,19.5138101143
6500000.035,200.,0.116,0.884,158.1015976021,713.9352801527,8.0532861572,19.6446118999
6500000.035,200.,0.212,0.788,235.7804157397,620.3857457492,23.1207123822,22.5669367739
6500000.035,200.,0.308,0.692,339.3988065225,483.4743011539,30.1364653327,36.9292862804
6500000.035,200.,0.404,0.596,395.0178647887,415.6620612274,16.1668942272,22.9927555832
6500000.035,200.,0.5,0.5,475.0848167415,317.0850537045,23.9498073004,18.1049025946
6500000.035,200.,0.596,0.404,509.3015949995,260.8445853546,17.4708327335,26.4942985788
6500000.035,200.,0.692,0.308,559.6303188747,209.2154224241,17.8126497498,21.5515356390
6500000.035,200.,0.788,0.212,579.4854097083,175.4944729920,9.9890244610,10.9052231313
6500000.035,200.,0.884,0.116,636.0650055111,101.2108571548,21.8451246638,25.8953542158
6500000.035,200.,0.98,0.02,686.0031201569,26.8319510076,7.7721693904,9.8379694433
6500000.035,220.,0.02,0.98,31.8235150177,844.8308874383,1.8064370135,10.3566785819
6500000.035,220.,0.116,0.884,140.1739057902,706.4693570927,13.1534357038,16.6356291704
6500000.035,220.,0.212,0.788,232.1341674701,592.6816338112,8.7488311874,13.8012179341
6500000.035,220.,0.308,0.692,313.5680057944,492.0705236848,23.4889467250,29.0020192751
6500000.035,220.,0.404,0.596,390.5480978704,396.0302569663,23.2223901015,25.5204568596
6500000.035,220.,0.5,0.5,454.0512229406,316.4453902198,26.1983722929,32.8949955639
6500000.035,220.,0.596,0.404,505.2471007103,248.5523171963,9.7370776863,21.4025030370
6500000.035,220.,0.692,0.308,540.2352601736,205.8360715966,10.1148736285,9.4285035265
6500000.035,220.,0.788,0.212,589.3107179550,135.3562485410,17.4016478429,19.9890919554
6500000.035,220.,0.884,0.116,626.1808845418,92.1867374869,11.4105594565,17.3422786612
6500000.035,220.,0.98,0.02,675.2580287095,15.8040070503,6.4963291617,3.4881856968
6500000.035,240.,0.02,0.98,29.7000735873,812.7752452872,2.8458168738,7.6571762750
6500000.035,240.,0.116,0.884,132.1365886301,688.3501046536,10.8226863782,12.6887118110
6500000.035,240.,0.212,0.788,221.9144556249,577.7089619763,12.4493684370,21.3693462863
6500000.035,240.,0.308,0.692,315.2301503026,464.5284416445,26.2549468825,34.5393918436
6500000.035,240.,0.404,0.596,394.1475489198,368.9267103896,5.8448657274,12.1972672645
6500000.035,240.,0.5,0.5,436.2649065144,316.9844896940,10.7753867045,9.5265696502
6500000.035,240.,0.596,0.404,501.0165195838,234.3038699038,11.1148061067,17.7456284921
6500000.035,240.,0.692,0.308,539.3351514799,189.2617405886,9.1215681376,15.1497785834
6500000.035,240.,0.788,0.212,580.5190239850,132.0835537572,10.0078903002,22.5108056006
6500000.035,240.,0.884,0.116,618.0744255429,74.3283513644,5.3654462083,9.9607253226
6500000.035,240.,0.98,0.02,663.3572707762,13.0337686157,4.5930752269,2.4684117622
6500000.035,260.,0.02,0.98,26.8995480529,787.7992731068,1.5332747084,13.1673486081
6500000.035,260.,0.116,0.884,124.8128236781,668.6288293379,5.7737118433,8.8784666022
6500000.035,260.,0.212,0.788,207.2582127248,571.0564617357,10.9699732133,14.4302132414
6500000.035,260.,0.308,0.692,292.9373177897,465.4248797818,20.4162873553,24.0708220233
6500000.035,260.,0.404,0.596,366.1373046826,377.1537738946,11.6834482423,16.4155756635
6500000.035,260.,0.5,0.5,428.1616094899,298.4547978846,10.3534079544,11.2721122167
6500000.035,260.,0.596,0.404,496.5117601496,218.3117372316,15.6730002680,19.8085610233
6500000.035,260.,0.692,0.308,530.1529185466,177.7758939577,8.7131282749,9.5450543577
6500000.035,260.,0.788,0.212,576.8169141689,114.3846516080,7.6564162488,7.7196676725
6500000.035,260.,0.884,0.116,612.5572019270,60.3921435042,5.7580282325,6.3508711771
6500000.035,260.,0.98,0.02,649.7860066693,11.3264535834,6.7462555017,1.2632406007
6500000.035,280.,0.02,0.98,24.7673936265,757.5051378056,1.3993311283,7.7030505619
6500000.035,280.,0.116,0.884,120.8482699922,645.1588623170,4.4604144958,4.4146186828
6500000.035,280.,0.212,0.788,206.5894200202,541.8488905626,7.2629533587,7.3651015736
6500000.035,280.,0.308,0.692,281.7900232071,452.9563063645,10.2007034790,11.9906426275
6500000.035,280.,0.404,0.596,355.8455700886,363.7228410854,9.2887635398,10.8260053348
6500000.035,280.,0.5,0.5,422.3843310515,283.9656698182,10.0179028397,9.9470652432
6500000.035,280.,0.596,0.404,477.2081879058,217.9773118874,13.3638441293,16.5679114132
6500000.035,280.,0.692,0.308,519.5310738321,162.4116044073,5.9796817601,7.5057336982
6500000.035,280.,0.788,0.212,563.4092295341,107.4159111968,3.1642768993,6.5077991324
6500000.035,280.,0.884,0.116,604.4706984995,55.4175892403,4.1413179404,2.5428411934
6500000.035,280.,0.98,0.02,636.1259262166,10.0650390102,4.6893722259,0.7025810732
6500000.035,300.,0.02,0.98,26.3572343216,721.1387911563,1.1344193825,3.0980522896
6500000.035,300.,0.116,0.884,122.9467669585,610.9578242994,3.6866244679,6.7034950202
