Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
10000000.05,320.,0.116,0.884,389.7070448211,753.9759142635,0.9255764154,1.1949787404
10000000.05,320.,0.212,0.788,600.4556491709,607.5780763022,2.3258253319,2.8239898502
10000000.05,320.,0.308,0.692,759.7792677274,492.1752511345,1.5950992107,1.1530643488
10000000.05,320.,0.404,0.596,886.5721978348,399.0247285972,1.8351528249,1.7305002152
10000000.05,320.,0.5,0.5,991.8788182400,319.9169636805,2.5391889966,1.7797715597
10000000.05,320.,0.596,0.404,1082.3548421228,249.8589274088,3.1320313655,1.8513338466
10000000.05,320.,0.692,0.308,1162.4549753098,186.3301554626,1.9860105577,1.7728315975
10000000.05,320.,0.788,0.212,1233.4218274183,127.0233595343,0.4992658602,0.7633376543
10000000.05,320.,0.884,0.116,1301.0731274799,70.2243862934,0.8715749587,0.7859269209
10000000.05,320.,0.98,0.02,1365.6250935835,12.4569947816,3.2848109554,0.1045170439
10000000.05,340.,0.02,0.98,73.9212176577,869.1025284333,0.6266793820,3.1925290166
10000000.05,340.,0.116,0.884,353.7059054582,687.4057908129,1.3777820932,1.0912682725
10000000.05,340.,0.212,0.788,556.0757536182,552.4369405194,2.1393563389,1.7243604423
10000000.05,340.,0.308,0.692,710.2044944988,447.6607403761,0.7474591461,1.3670188015
10000000.05,340.,0.404,0.596,834.6637940855,360.5444670312,1.6842298297,1.1674176228
10000000.05,340.,0.5,0.5,938.5567622287,287.1384071195,1.8406915723,1.1997050443
10000000.05,340.,0.596,0.404,1028.0282904292,221.4250399640,2.2218419814,0.8018592898
10000000.05,340.,0.692,0.308,1106.9281676738,163.0591104761,1.2707255338,0.9980154627
10000000.05,340.,0.788,0.212,1177.1416073220,109.7916030758,1.2224479060,0.7175414169
10000000.05,340.,0.884,0.116,1242.5299024979,59.0985899830,1.5044306247,0.3823736943
10000000.05,340.,0.98,0.02,1303.3512993767,10.1457927632,2.2259006504,0.0424668033
10000000.05,360.,0.02,0.98,65.1479021192,781.6137945153,0.5032183514,2.7305134373
10000000.05,360.,0.116,0.884,318.8208030706,624.5525322588,0.1085470409,1.9266169308
10000000.05,360.,0.212,0.788,508.4156595347,505.4523761134,2.0349520680,1.1278443427
10000000.05,360.,0.308,0.692,657.2522802207,410.8087556304,1.0814715974,0.8411562733
10000000.05,360.,0.404,0.596,778.5871755126,331.0817239248,2.3020744319,0.7728373448
10000000.05,360.,0.5,0.5,881.2140916454,262.1230420591,2.1799928770,1.1144163657
10000000.05,360.,0.596,0.404,970.0646134936,202.1440576611,1.1179973560,0.8694139748
10000000.05,360.,0.692,0.308,1047.2694483644,147.8153631926,0.9524055489,0.3616464524
10000000.05,360.,0.788,0.212,1117.1745282960,98.5138647406,1.3513677404,0.4113554230
10000000.05,360.,0.884,0.116,1180.4029217030,52.5404230771,0.8865882065,0.2522102847
10000000.05,360.,0.98,0.02,1240.2793242510,8.8719838372,2.0243144090,0.0656013120
10000000.05,380.,0.02,0.98,56.7966581822,702.4886603428,0.1878846060,0.6726033664
10000000.05,380.,0.116,0.884,283.8836336089,569.5397696501,0.7273621993,0.5063909855
10000000.05,380.,0.212,0.788,460.3630681647,464.6278537958,0.9375038944,0.5080821781
10000000.05,380.,0.308,0.692,602.5336653590,378.5117240227,1.5525587933,1.7821539643
10000000.05,380.,0.404,0.596,720.2639671555,305.1340298549,1.1467029832,0.9614160057
10000000.05,380.,0.5,0.5,819.8107319366,242.9360234473,1.3984425565,1.0274063906
10000000.05,380.,0.596,0.404,907.8933797557,186.7025987184,1.8042925041,0.3380494114
10000000.05,380.,0.692,0.308,985.2100001112,136.5974734598,2.4134733129,0.3748783400
10000000.05,380.,0.788,0.212,1054.6876090937,90.9311888163,1.9850833238,0.2905496491
10000000.05,380.,0.884,0.116,1116.9803688475,48.1035220000,1.9297476426,0.2303113039
10000000.05,380.,0.98,0.02,1176.3876522137,8.0870250842,1.0255019196,0.0619280348
10000000.05,400.,0.02,0.98,49.4294249662,631.9746248237,0.2095234347,1.1390615529
10000000.05,400.,0.116,0.884,252.3517973031,518.8408686740,0.8671475385,1.3473520570
10000000.05,400.,0.212,0.788,414.7885873411,426.5450763072,0.8012972272,1.2114296799
10000000.05,400.,0.308,0.692,548.0045974380,350.5403298143,1.0716778780,0.9076836934
10000000.05,400.,0.404,0.596,661.2936782105,283.8634451849,1.5758594665,1.2385438025
10000000.05,400.,0.5,0.5,759.5721661245,225.4820167100,0.8673650198,0.1504211923
10000000.05,400.,0.596,0.404,844.5114441018,174.0539879688,2.2563477878,0.5689769272
10000000.05,400.,0.692,0.308,920.8949269847,127.4468888368,1.4128797071,0.3233297750
10000000.05,400.,0.788,0.212,989.7262150865,84.4532010276,1.4872198817,0.3319371134
10000000.05,400.,0.884,0.116,1052.0272773544,44.6891730860,0.5908394605,0.1834714406
10000000.05,400.,0.98,0.02,1110.4868531498,7.5271220133,2.1200083578,0.0476491400
11000000.045,200.,0.02,0.98,94.8797479312,1497.9976517319,5.4392184882,5.0011326198
11000000.045,200.,0.116,0.884,408.9183299849,1266.9202755805,8.5760614313,9.7303977824
11000000.045,200.,0.212,0.788,616.3275871736,1115.0467926999,7.4967252268,7.1350998095
11000000.045,200.,0.308,0.692,780.8432887689,990.5902559074,7.3716586008,4.0625832229
11000000.045,200.,0.404,0.596,927.0498574731,880.4119574347,4.4019269669,4.7057837169
11000000.045,200.,0.5,0.5,1066.2353481100,775.1449329458,6.7723995142,5.3133467722
11000000.045,200.,0.596,0.404,1205.3990514304,669.4679039689,2.4273904224,2.6256653173
11000000.045,200.,0.692,0.308,1349.6734948569,555.2880787574,6.6223165127,9.1831254990
11000000.045,200.,0.788,0.212,1505.7168063529,426.5153424963,7.6082942286,3.0812973991
11000000.045,200.,0.884,0.116,1692.8129316473,267.0382817056,2.4478271997,6.4503830279
11000000.045,200.,0.98,0.02,1928.4586595999,57.5835163786,3.7337511646,0.6966995948
11000000.045,220.,0.02,0.98,92.3413220614,1445.0684032294,1.7598071596,3.8327588706
11000000.045,220.,0.116,0.884,405.6723454094,1215.2397259132,4.3241426881,3.3165365344
11000000.045,220.,0.212,0.788,607.8736742382,1066.1336694233,4.8136420460,6.2943977650
11000000.045,220.,0.308,0.692,768.5759171292,945.7479632200,5.3034217200,4.1645344130
11000000.045,220.,0.404,0.596,913.2725135545,833.8914621397,5.8706971496,5.1758590289
11000000.045,220.,0.5,0.5,1047.6246386021,729.0006733962,4.1084813760,5.0607284155
11000000.045,220.,0.596,0.404,1179.9496478424,621.2205098077,2.5647521374,5.4065729060
11000000.045,220.,0.692,0.308,1319.2916110253,507.0128383715,6.5593543293,5.0468967042
11000000.045,220.,0.788,0.212,1468.2214315025,377.3266143276,3.6722923132,4.8902312116
11000000.045,220.,0.884,0.116,1634.4236287659,228.0688063033,4.0061560058,1.9948828717
11000000.045,220.,0.98,0.02,1838.3097710539,47.1553476574,10.2612514206,0.9999685333
11000000.045,240.,0.02,0.98,100.3568568234,1370.5994764711,1.8266683902,3.7761464702
11000000.045,240.,0.116,0.884,420.2317264695,1136.8123925029,2.9603860391,1.7738947021
11000000.045,240.,0.212,0.788,621.5551593905,986.0423682294,3.1485580417,4.2080569864
11000000.045,240.,0.308,0.692,774.1351557937,869.0780590828,1.4464521217,3.2980225933
11000000.045,240.,0.404,0.596,908.9331475570,763.4856597702,3.2564968833,2.7158903755
11000000.045,240.,0.5,0.5,1035.1380100446,658.7999252227,3.5330987835,0.7985476706
11000000.045,240.,0.596,0.404,1159.7643638130,554.1064325230,3.8730820986,4.4131165108
11000000.045,240.,0.692,0.308,1285.9565826027,445.8771966087,5.9096342363,1.1302303846
11000000.045,240.,0.788,0.212,1417.7380756227,325.6208333485,5.9182942826,1.8888141954
11000000.045,240.,0.884,0.116,1560.8448219858,193.3996504019,8.8110760332,3.0313855954
11000000.045,240.,0.98,0.02,1715.2036456114,37.3875223700,6.2073167423,0.8731229291
11000000.045,260.,0.02,0.98,102.3680459123,1282.6489246916,1.9823080916,3.3981206505
11000000.045,260.,0.116,0.884,443.3931633646,1032.4094841634,1.8165953290,1.2992099123
11000000.045,260.,0.212,0.788,650.5131620456,877.0381829638,3.4909800348,3.1521672369
11000000.045,260.,0.308,0.692,798.8620507240,760.8275055673,1.5064562606,2.0464821608
11000000.045,260.,0.404,0.596,919.4355837626,664.3999430189,3.0784285539,2.8031313579
11000000.045,260.,0.5,0.5,1031.4929350097,569.9456699371,3.0154266900,5.0861120099
11000000.045,260.,0.596,0.404,1141.1440494357,477.5431683435,2.5505541733,3.7425815357
11000000.045,260.,0.692,0.308,1250.0717869674,377.0151452989,1.2607065306,3.8011711029
11000000.045,260.,0.788,0.212,1363.9120081643,272.1843263790,1.7276074857,1.8770972231
11000000.045,260.,0.884,0.116,1483.5600008022,157.6208882506,4.2714484560,1.4273962420
11000000.045,260.,0.98,0.02,1601.6157014620,28.8238558122,13.7341850950,0.6364502079
11000000.045,280.,0.02,0.98,97.4327981641,1184.9336474222,1.1841179902,2.2310417109
11000000.045,280.,0.116,0.884,435.2879560234,937.9586225905,1.6905302103,2.8128889636
11000000.045,280.,0.212,0.788,654.6943190236,773.5539749155,2.8096672879,3.0248365042
11000000.045,280.,0.308,0.692,812.6952873850,652.1896678665,3.2250913992,2.7362019187
11000000.045,280.,0.404,0.596,936.5733567165,552.9643909628,3.9368537153,3.6382845396
11000000.045,280.,0.5,0.5,1038.7780113210,468.6841205323,3.2625745434,3.1879880571
11000000.045,280.,0.596,0.404,1130.1037405488,388.7329855964,1.9493125866,2.3781066602
11000000.045,280.,0.692,0.308,1221.2177556659,306.2007757776,3.0172772050,2.3601234711
11000000.045,280.,0.788,0.212,1314.1662465561,218.9430027422,3.4047922290,0.9735466837
11000000.045,280.,0.884,0.116,1410.1133559385,124.4974402643,2.6762673876,1.4503649765
11000000.045,280.,0.98,0.02,1507.6402221305,22.3312349017,6.0434239175,0.1802701430
11000000.045,300.,0.02,0.98,90.0158855252,1085.4071533337,0.5277833064,0.7875055147
11000000.045,300.,0.116,0.884,412.9630923921,853.4792031647,1.0648602953,2.4333204606
11000000.045,300.,0.212,0.788,629.9975681887,694.9799293063,2.8272397213,3.3275359200
11000000.045,300.,0.308,0.692,792.7427722082,570.8149985949,2.4849109747,2.8347463737
11000000.045,300.,0.404,0.596,920.7780948739,471.5510867861,2.4970283933,1.0138504742
11000000.045,300.,0.5,0.5,1025.4265375398,387.3483112907,2.1837969728,3.5223471726
11000000.045,300.,0.596,0.404,1115.8340521147,312.5679501383,1.7409107020,2.5775929717
11000000.045,300.,0.692,0.308,1197.4605998145,241.4484324042,2.4139833807,1.5870500782
11000000.045,300.,0.788,0.212,1276.3321779668,171.4419324290,1.6972229170,0.6622250186
11000000.045,300.,0.884,0.116,1354.0140546799,97.6181445116,3.6599757192,0.6777431842
11000000.045,300.,0.98,0.02,1431.9452238767,17.2823576207,3.2767641539,0.1129895679
11000000.045,320.,0.02,0.98,81.2937145591,987.3707439800,0.3255915667,2.7856015616
11000000.045,320.,0.116,0.884,382.8776842864,779.0355250355,0.7777779926,1.0212364638
11000000.045,320.,0.212,0.788,594.7040960611,628.3538882813,1.3575006770,1.6233554668
11000000.045,320.,0.308,0.692,754.3256012281,512.5418898561,2.6345572063,3.2504769311
11000000.045,320.,0.404,0.596,880.8511958065,417.1597036773,2.1243873445,2.6064695223
11000000.045,320.,0.5,0.5,986.8331958919,335.3516688746,3.4755471324,0.5579162765
11000000.045,320.,0.596,0.404,1078.5182123496,263.7164591465,1.4890937932,1.4902639207
11000000.045,320.,0.692,0.308,1159.5144201518,197.6844016466,1.0882229922,0.3467958877
11000000.045,320.,0.788,0.212,1232.1193094634,136.2564611106,1.8730095718,0.8411949392
11000000.045,320.,0.884,0.116,1302.5960147809,75.5773207970,1.8108778261,0.2181267807
11000000.045,320.,0.98,0.02,1371.6345944123,13.4230752165,2.7587112520,0.1291277864
11000000.045,340.,0.02,0.98,73.1329400644,894.9117533409,0.4168126813,1.1255614656
11000000.045,340.,0.116,0.884,352.2834894314,709.0115692179,1.9737573062,3.0926581375
11000000.045,340.,0.212,0.788,553.3365208622,572.7998733379,1.1556354453,1.4044099719
11000000.045,340.,0.308,0.692,708.4045311374,464.7573006428,2.3728436910,1.1750220242
11000000.045,340.,0.404,0.596,833.0170745146,376.0486319314,1.5989299367,1.8398103154
11000000.045,340.,0.5,0.5,938.5575762007,300.6405704631,0.7889287106,1.5301036655
11000000.045,340.,0.596,0.404,1029.6100821688,233.2366188278,0.7344214208,1.4165405812
11000000.045,340.,0.692,0.308,1109.0059939351,172.1527731211,0.9810706281,1.2036687981
11000000.045,340.,0.788,0.212,1181.2202309634,116.2215699806,2.5144041387,0.5523103567
11000000.045,340.,0.884,0.116,1248.3106500692,62.8085106407,2.2130179648,0.1921109800
11000000.045,340.,0.98,0.02,1311.5400202426,10.8686862988,0.7457583424,0.0285450950
11000000.045,360.,0.02,0.98,65.0736950074,808.2460069754,0.2445198187,1.0529893795
11000000.045,360.,0.116,0.884,319.4166848213,647.6986328973,1.2376567340,1.4826134240
11000000.045,360.,0.212,0.788,508.8672240542,525.4164048357,1.5830016575,1.2502045228
11000000.045,360.,0.308,0.692,658.3518206973,427.0526984376,1.8315934969,1.2628227932
11000000.045,360.,0.404,0.596,780.3151294865,345.5908192233,2.3987898419,1.5587832428
11000000.045,360.,0.5,0.5,885.1601192521,274.3449717570,1.8397389439,0.8079390111
11000000.045,360.,0.596,0.404,974.3214698652,211.8553939030,1.6443900986,0.7274330447
11000000.045,360.,0.692,0.308,1053.1280116566,155.6407411316,0.3932728192,0.6511059321
11000000.045,360.,0.788,0.212,1124.6515934639,103.7469981355,1.0379737885,0.7682714844
11000000.045,360.,0.884,0.116,1189.3254654370,55.6043736632,1.8888293893,0.3307749100
11000000.045,360.,0.98,0.02,1250.4893545907,9.4222065353,1.3048208865,0.0179968701
11000000.045,380.,0.02,0.98,57.2761419405,729.8484073760,0.5624005534,1.3884181169
11000000.045,380.,0.116,0.884,286.8902832912,591.8723553015,0.5615630458,1.5026750861
11000000.045,380.,0.212,0.788,464.1603559591,483.7107780936,1.1716571894,0.8483215263
11000000.045,380.,0.308,0.692,607.5872103677,394.2087344196,1.3966140123,0.5404648671
11000000.045,380.,0.404,0.596,725.8752728940,319.1249221502,2.4682255719,1.0059099464
11000000.045,380.,0.5,0.5,827.7952814987,253.8366948065,2.0469668622,0.6562483667
11000000.045,380.,0.596,0.404,916.2219681394,195.8024090063,0.9603541500,0.3926403522
11000000.045,380.,0.692,0.308,994.4884666576,143.1710527662,2.2846179960,0.5165922660
11000000.045,380.,0.788,0.212,1064.4797733537,95.2889498144,1.8733598254,0.4914826664
11000000.045,380.,0.884,0.116,1128.5959117294,50.7537968296,0.9277389849,0.3190655311
11000000.045,380.,0.98,0.02,1188.9992797341,8.5484792823,0.9573449391,0.0491300916
11000000.045,400.,0.02,0.98,50.0843468175,659.3890772200,0.2533993755,1.1214337485
11000000.045,400.,0.116,0.884,256.5579703530,541.2566466535,0.8913595374,0.7663621639
11000000.045,400.,0.212,0.788,420.7210050239,445.6140428580,0.7884321257,0.5807966031
11000000.045,400.,0.308,0.692,556.0566252768,365.6469067333,1.6842710053,1.1556020523
11000000.045,400.,0.404,0.596,670.3659113907,296.3337569732,1.3281286772,0.8515537557
11000000.045,400.,0.5,0.5,768.9916940142,236.1928038315,1.4955522317,0.8608074141
11000000.045,400.,0.596,0.404,856.3820315359,182.3503965749,1.2084571467,0.7185200674
11000000.045,400.,0.692,0.308,932.7729215638,133.4309524825,1.4361164010,0.3981523933
11000000.045,400.,0.788,0.212,1002.6017051889,88.7863021849,1.5699352642,0.5573968974
11000000.045,400.,0.884,0.116,1067.8408806989,47.0298837904,1.2004889871,0.2513691319
11000000.045,400.,0.98,0.02,1126.0019729709,7.9269612439,2.1274895384,0.0457998133
12000000.04,200.,0.02,0.98,94.9426408325,1500.0017313649,7.7016332686,6.9213448274
12000000.04,200.,0.116,0.884,408.4066129364,1268.3478275308,3.9827364243,3.3009533227
12000000.04,200.,0.212,0.788,610.0368318949,1120.7219675952,3.6023523347,3.4928328289
12000000.04,200.,0.308,0.692,778.3756784610,995.9334754035,6.0219225917,4.6947624231
12000000.04,200.,0.404,0.596,925.5032293229,884.8150724518,5.0904393140,6.6198111728
12000000.04,200.,0.5,0.5,1064.5848300033,777.9522064529,4.2715005110,8.5773998484
12000000.04,200.,0.596,0.404,1206.1686076682,669.0520115974,5.3706256420,5.3072552107
12000000.04,200.,0.692,0.308,1351.5416690698,553.7961064364,5.1799743712,6.7547125367
12000000.04,200.,0.788,0.212,1507.3800495548,428.6123640996,5.4829758863,6.5510395945
12000000.04,200.,0.884,0.116,1692.0209097830,267.7846748227,5.2956806304,3.7182307388
12000000.04,200.,0.98,0.02,1926.4848318246,57.7119934565,5.2419306920,0.8326761712
12000000.04,220.,0.02,0.98,91.1659465291,1447.8389813695,3.1021260832,2.1472413026
12000000.04,220.,0.116,0.884,398.3490666801,1223.8989147196,6.9199423359,4.0943829153
12000000.04,220.,0.212,0.788,603.4041541218,1070.7082430667,3.8147324773,2.6120844901
12000000.04,220.,0.308,0.692,766.5219673792,949.9486389540,3.5951729954,4.6677340600
12000000.04,220.,0.404,0.596,908.0432048640,840.0503786033,2.8777427450,4.2662839988
12000000.04,220.,0.5,0.5,1045.2335959246,733.5093027462,2.3318832303,3.6954026708
12000000.04,220.,0.596,0.404,1181.4009056095,625.1004863901,5.8591822111,3.2031919406
12000000.04,220.,0.692,0.308,1321.3056218838,507.6675709988,6.4768072598,5.3561812502
12000000.04,220.,0.788,0.212,1470.7899743354,380.0037482956,7.0576261952,5.2463263021
12000000.04,220.,0.884,0.116,1636.5383550901,230.4491736337,5.4203578592,2.2395869757
12000000.04,220.,0.98,0.02,1834.3555494627,46.9003849915,14.9614133189,0.8315501791
12000000.04,240.,0.02,0.98,95.5687480759,1378.8908111072,2.0515227215,1.3810864485
12000000.04,240.,0.116,0.884,409.8144317325,1148.8360044361,4.5615569465,4.4866811525
12000000.04,240.,0.212,0.788,609.7262201891,1000.1670366977,4.5246719900,5.9183934283
12000000.04,240.,0.308,0.692,765.4498306257,879.7252570642,5.6491052832,5.7969706845
12000000.04,240.,0.404,0.596,902.4924857728,771.7804925017,2.6575483608,1.6888500654
12000000.04,240.,0.5,0.5,1032.9509487442,665.6688338305,6.2091113258,4.3343022716
12000000.04,240.,0.596,0.404,1157.4375435244,560.4932966583,5.2906472909,7.3835530014
12000000.04,240.,0.692,0.308,1284.2907618228,448.9842499643,3.4009282894,2.6374418964
12000000.04,240.,0.788,0.212,1420.9813740906,330.3776889331,3.7680608598,2.2711449722
12000000.04,240.,0.884,0.116,1561.8995397390,193.7183580637,5.4288920058,2.3431656117
12000000.04,240.,0.98,0.02,1723.8878854834,37.7344399199,14.4727242275,0.8798794056
12000000.04,260.,0.02,0.98,97.6193876732,1293.9700428732,0.8846790425,3.4514825278
12000000.04,260.,0.116,0.884,426.3279424461,1053.5310014810,2.4714093941,2.7079003284
12000000.04,260.,0.212,0.788,631.3936929207,897.7695414236,3.3422638260,2.6967500974
12000000.04,260.,0.308,0.692,781.6365858560,779.8332466415,2.9840892451,3.7931416676
12000000.04,260.,0.404,0.596,908.6100006828,678.9080858657,3.1543966559,2.5228112045
12000000.04,260.,0.5,0.5,1024.5390096303,581.9018656061,3.0249279392,2.8091478027
12000000.04,260.,0.596,0.404,1137.4417250385,484.7519983103,0.4276086432,2.9614485640
12000000.04,260.,0.692,0.308,1249.0873963929,384.4497236399,3.0152021625,4.1917354779
12000000.04,260.,0.788,0.212,1364.4731333117,276.2086253724,3.7418108219,2.7937423882
12000000.04,260.,0.884,0.116,1484.3494993534,159.5544864567,5.6567198526,1.7523486820
12000000.04,260.,0.98,0.02,1607.1912738308,29.3920885063,9.1938743862,0.2259356889
12000000.04,280.,0.02,0.98,93.7848470948,1200.9283076392,1.2492639189,2.0354090227
12000000.04,280.,0.116,0.884,421.7555634045,960.6916535782,3.6795462453,1.2642348573
12000000.04,280.,0.212,0.788,637.1764482896,796.0343118041,4.4639590873,2.1777008518
12000000.04,280.,0.308,0.692,796.1809355670,674.7228744841,1.6502861144,2.2600945926
12000000.04,280.,0.404,0.596,918.9357778374,574.9173293599,3.9862966691,2.4838796514
12000000.04,280.,0.5,0.5,1023.6977424615,487.4210104628,3.2053462010,2.3687042880
12000000.04,280.,0.596,0.404,1122.8379011085,403.8976793875,2.2989851881,2.6307314600
12000000.04,280.,0.692,0.308,1218.6359179575,316.5362796054,1.3472510189,2.6571557551
12000000.04,280.,0.788,0.212,1315.6218455071,225.2752654182,3.3817552983,2.3929550497
12000000.04,280.,0.884,0.116,1411.9988948869,127.3498946174,1.6739897903,1.2799336235
12000000.04,280.,0.98,0.02,1512.0409344826,22.7609464816,5.1839218235,0.4000502704
12000000.04,300.,0.02,0.98,87.5905203628,1103.1326607622,0.8268603987,2.2757388436
12000000.04,300.,0.116,0.884,403.8120395923,875.0457925109,3.8189555812,3.7357500455
12000000.04,300.,0.212,0.788,617.6036510393,715.7392725293,3.1134827219,1.7889392166
12000000.04,300.,0.308,0.692,778.8218165007,593.1031307271,3.1384215509,3.8395001629
12000000.04,300.,0.404,0.596,906.2982660081,492.8176884761,2.9515305662,2.5209918590
12000000.04,300.,0.5,0.5,1014.0997105176,406.1918411789,2.0053197267,1.8623025739
12000000.04,300.,0.596,0.404,1106.7202520989,327.8466783758,2.6343871915,1.7760780013
12000000.04,300.,0.692,0.308,1191.6473476290,254.6863683243,3.3984793589,2.1867872658
12000000.04,300.,0.788,0.212,1272.8576571930,179.4563460578,1.9377107622,1.3030044144
12000000.04,300.,0.884,0.116,1356.1054471408,101.3039248476,3.5598781320,0.8823548526
12000000.04,300.,0.98,0.02,1439.1412787863,17.9685731066,3.5454038058,0.1956147384
12000000.04,320.,0.02,0.98,79.7646682035,1008.7252656222,0.5267329263,2.4883402105
12000000.04,320.,0.116,0.884,377.7213617497,799.4790525866,2.0359478461,3.1139093734
12000000.04,320.,0.212,0.788,587.1739599204,648.2476433842,1.6806651052,1.8020784642
12000000.04,320.,0.308,0.692,746.2691779406,531.7610840186,0.7877515381,1.7313698913
12000000.04,320.,0.404,0.596,874.1275159665,435.1691629385,2.2402277055,1.9477130651
12000000.04,320.,0.5,0.5,980.7618060606,350.9175699633,1.5138382165,1.4585381790
12000000.04,320.,0.596,0.404,1073.8294895803,277.3771277731,1.7089408051,1.4064000527
12000000.04,320.,0.692,0.308,1156.4371990992,209.3542383776,2.0659271291,1.1909140032
12000000.04,320.,0.788,0.212,1232.2717935468,144.3143758070,1.2440694988,0.8199334585
12000000.04,320.,0.884,0.116,1305.8995743074,80.3807426120,3.2824971343,0.4125690075
12000000.04,320.,0.98,0.02,1376.9912897170,14.2458549613,3.1010204685,0.1538860723
12000000.04,340.,0.02,0.98,72.3786864997,917.9385204381,0.4578734099,2.1702978117
12000000.04,340.,0.116,0.884,348.3273685722,731.6249549526,1.1171404693,2.2594640721
12000000.04,340.,0.212,0.788,549.6605691569,592.2392050681,1.1037922265,2.3257333941
12000000.04,340.,0.308,0.692,704.7008229878,482.3633359914,1.6958648901,2.4202786174
12000000.04,340.,0.404,0.596,830.8189703277,391.8638848796,1.8941543968,1.4181986099
12000000.04,340.,0.5,0.5,937.3969335611,313.5007813496,2.1568219253,0.6511300478
12000000.04,340.,0.596,0.404,1028.9924673664,243.9572941298,1.5243845972,1.6898370836
12000000.04,340.,0.692,0.308,1110.0473354155,181.0601362103,0.5946001105,0.7015287952
12000000.04,340.,0.788,0.212,1184.3964581406,122.5662145289,1.4459273020,1.1034663286
12000000.04,340.,0.884,0.116,1253.3882615159,66.8729511446,1.5415319094,0.4840104034
12000000.04,340.,0.98,0.02,1319.7480593767,11.6120488878,0.4758818507,0.1321433708
12000000.04,360.,0.02,0.98,64.9597117985,832.8406827712,0.4964855112,1.6875381902
12000000.04,360.,0.116,0.884,318.6150309552,668.7566303441,0.7416626025,1.0581903895
12000000.04,360.,0.212,0.788,509.2483257331,542.9260001187,1.1431153101,1.9517243962
12000000.04,360.,0.308,0.692,658.9590437909,442.7891576528,2.0475706271,0.8757999433
12000000.04,360.,0.404,0.596,782.1843347306,358.8341581422,1.5884046275,1.2676434858
12000000.04,360.,0.5,0.5,886.2403414605,286.1462468249,1.5602385967,0.9964485610
12000000.04,360.,0.596,0.404,977.7990837325,220.8868874268,1.5955948132,1.2062453154
12000000.04,360.,0.692,0.308,1057.3545611384,162.8741270354,1.4232395058,1.0524422839
12000000.04,360.,0.788,0.212,1130.4390427378,109.2247384486,1.3108932744,0.2703456449
12000000.04,360.,0.884,0.116,1197.5971843120,58.4762580313,1.6316996674,0.1415995863
12000000.04,360.,0.98,0.02,1259.2672555047,9.9890018933,0.6211723359,0.1008922595
12000000.04,380.,0.02,0.98,57.5628771350,754.4927665169,0.2090028275,1.7465765115
12000000.04,380.,0.116,0.884,288.6616762363,612.5783092764,1.0992217641,0.6231598790
12000000.04,380.,0.212,0.788,466.6044424769,501.0239951499,1.4106161564,0.7582574991
12000000.04,380.,0.308,0.692,610.4537754731,409.7169169343,1.3568337279,0.5985677887
12000000.04,380.,0.404,0.596,730.7296932251,330.9995706349,1.3610683330,0.4669225839
12000000.04,380.,0.5,0.5,833.5079810129,263.8132975101,0.8758515974,0.5937960385
12000000.04,380.,0.596,0.404,922.8240405662,203.7369898640,0.5430013767,0.8579291354
12000000.04,380.,0.692,0.308,1001.5903721420,149.6449709885,0.4599676304,0.6645235991
12000000.04,380.,0.788,0.212,1072.6097525754,99.6396107178,1.2778656343,0.3840036143
12000000.04,380.,0.884,0.116,1139.4083898604,53.1970952425,1.5727216526,0.4430876926
12000000.04,380.,0.98,0.02,1200.5707053349,8.9851524185,2.8115296559,0.0627113496
12000000.04,400.,0.02,0.98,50.8849696524,684.7901679084,0.2384541580,1.8950403052
12000000.04,400.,0.116,0.884,259.3744761820,561.3330819956,0.9836560554,0.6524724658
12000000.04,400.,0.212,0.788,425.1713696664,462.8005665187,1.3949032924,1.8700923718
12000000.04,400.,0.308,0.692,562.3482216599,379.7325939505,1.0004550208,0.6096445089
12000000.04,400.,0.404,0.596,677.8716826369,308.1823082809,2.3709698548,0.4327705252
12000000.04,400.,0.5,0.5,777.9366762423,245.5987321011,1.7015525866,0.5774137464
12000000.04,400.,0.596,0.404,864.9668040326,189.7591374985,2.0319450694,0.7123342955
12000000.04,400.,0.692,0.308,943.5478484544,139.3853515865,1.6368981022,0.9013406563
12000000.04,400.,0.788,0.212,1014.7331163763,92.6611008934,1.1791266129,0.4179032712
12000000.04,400.,0.884,0.116,1079.2665781837,49.1824073528,2.1431566504,0.2196330276
12000000.04,400.,0.98,0.02,1139.9001103307,8.2992486440,1.5214666732,0.0686651869
13000000.035,200.,0.02,0.98,92.7913671666,1503.3178565310,5.4697770373,6.8382774506
13000000.035,200.,0.116,0.884,402.8204860644,1276.0095569475,5.0670867929,2.7622425527
13000000.035,200.,0.212,0.788,610.3178150208,1122.0928919616,4.0661333225,3.9175153242
13000000.035,200.,0.308,0.692,774.9153479320,1000.9178457274,1.5534533167,4.8002522717
13000000.035,200.,0.404,0.596,926.7320014168,883.6303610546,5.8524549164,4.1480461194
13000000.035,200.,0.5,0.5,1065.3640725077,781.1439760594,5.0439669107,8.4922931234
13000000.035,200.,0.596,0.404,1207.2411514077,671.1573628239,3.1065063029,2.5307796841
13000000.035,200.,0.692,0.308,1348.9877234677,558.7354517700,2.7929860840,4.7130221399
13000000.035,200.,0.788,0.212,1507.3931002388,429.0404998049,7.8283473750,10.7145827025
